block,trial,s1_state,direction,response,rt,pair
4,17,FALSE,left,left,1.0384080410003662,268006
4,18,FALSE,right,right,0.9127810001373292,268006
4,19,FALSE,right,right,0.8779079914093018,268006
4,20,FALSE,left,left,0.6517179012298584,268006
4,21,TRUE,right,right,0.5907320976257324,268006
4,22,FALSE,left,left,0.5836210250854492,268006
4,23,TRUE,right,right,0.7778599262237549,268006
4,24,FALSE,left,left,0.6446719169616699,268006
4,25,FALSE,right,right,0.6583609580993652,268006
4,26,TRUE,left,left,0.8189558982849121,268006
4,27,TRUE,right,left,0.826664924621582,268006
4,28,FALSE,left,left,0.602888822555542,268006
4,29,FALSE,right,right,0.8011319637298584,268006
4,30,FALSE,right,right,0.8566079139709473,268006
4,31,FALSE,left,left,0.900097131729126,268006
4,32,FALSE,right,right,0.8802380561828613,268006
4,33,TRUE,left,right,0.6958279609680176,268006
4,34,FALSE,left,left,1.1044700145721436,268006
4,35,TRUE,left,left,0.6555590629577637,268006
4,36,TRUE,right,right,0.8476629257202148,268006
4,37,FALSE,right,right,1.0998430252075195,268006
4,38,FALSE,left,left,0.9581801891326904,268006
4,39,FALSE,right,right,0.9878220558166504,268006
4,40,FALSE,right,right,1.134310007095337,268006
4,41,FALSE,left,left,1.40159010887146,268006
4,42,TRUE,left,left,0.8805170059204102,268006
4,43,FALSE,right,left,1.2048768997192385,268006
4,44,FALSE,right,right,0.8531348705291748,268006
4,45,FALSE,right,right,0.9875209331512452,268006
4,46,TRUE,left,left,0.744513988494873,268006
4,47,TRUE,left,left,0.8698840141296387,268006
4,48,TRUE,right,right,0.9442300796508788,268006
4,49,FALSE,left,right,0.9504711627960204,268006
4,50,TRUE,right,right,0.6735310554504395,268006
4,51,TRUE,right,right,0.7540340423583984,268006
4,52,FALSE,left,left,0.655677080154419,268006
4,53,TRUE,right,right,0.854395866394043,268006
4,54,TRUE,left,left,0.6909828186035156,268006
4,55,FALSE,right,left,1.3225460052490234,268006
4,56,FALSE,left,left,1.044421911239624,268006
4,57,TRUE,right,right,1.237962007522583,268006
4,58,TRUE,right,right,1.1573889255523682,268006
4,59,TRUE,left,left,0.8770921230316162,268006
4,60,TRUE,right,left,1.0366339683532717,268006
4,61,FALSE,right,right,0.7741811275482178,268006
4,62,TRUE,right,left,0.6194820404052734,268006
4,63,FALSE,right,right,0.9383680820465088,268006
4,64,FALSE,right,right,0.9926340579986572,268006
4,65,FALSE,right,right,1.0127251148223877,268006
4,66,FALSE,right,left,1.1477279663085938,268006
4,67,TRUE,left,left,0.7604038715362549,268006
4,68,TRUE,right,right,1.1182801723480225,268006
4,69,TRUE,right,left,0.9205470085144044,268006
4,70,FALSE,left,left,0.7651870250701904,268006
4,71,TRUE,left,left,0.611987829208374,268006
4,72,FALSE,left,left,1.1398921012878418,268006
4,73,FALSE,left,left,1.05281400680542,268006
4,74,TRUE,left,left,0.613487958908081,268006
4,75,FALSE,left,right,0.8254859447479248,268006
4,76,FALSE,left,left,1.1489441394805908,268006
4,77,TRUE,right,right,0.5522129535675049,268006
4,78,TRUE,left,left,0.6057629585266113,268006
4,79,TRUE,right,right,0.6516809463500977,268006
4,80,TRUE,left,left,0.5218698978424072,268006
4,81,FALSE,left,right,0.7967898845672607,268006
4,82,FALSE,left,right,0.7017099857330322,268006
4,83,TRUE,right,right,0.5894520282745361,268006
4,84,TRUE,left,right,0.9329981803894044,268006
4,85,FALSE,left,left,0.8753440380096436,268006
4,86,FALSE,left,left,0.8802788257598877,268006
4,87,TRUE,right,right,0.5891261100769043,268006
4,88,FALSE,left,left,0.920090913772583,268006
4,89,TRUE,right,left,0.7775421142578125,268006
4,90,FALSE,left,left,1.2112669944763184,268006
4,91,FALSE,left,left,1.7084808349609375,268006
4,92,TRUE,right,right,0.5656552314758301,268006
4,93,TRUE,right,right,0.600654125213623,268006
4,94,FALSE,left,right,1.065804958343506,268006
4,95,FALSE,left,right,1.044529914855957,268006
4,96,FALSE,right,right,1.2572691440582275,268006
4,97,TRUE,right,left,0.6367759704589844,268006
4,98,TRUE,right,right,0.7555348873138428,268006
4,99,TRUE,right,right,0.7961699962615967,268006
5,0,TRUE,right,right,5.97810697555542,268006
5,1,FALSE,left,left,1.605787992477417,268006
5,2,TRUE,right,right,0.5945701599121094,268006
5,3,FALSE,left,left,0.6729321479797363,268006
5,4,FALSE,left,left,0.8055028915405273,268006
5,5,FALSE,right,left,1.0887298583984375,268006
5,6,FALSE,right,right,1.2711398601531982,268006
5,7,FALSE,left,left,0.906369924545288,268006
5,8,FALSE,left,right,0.9823358058929444,268006
5,9,FALSE,left,left,0.92438006401062,268006
5,10,FALSE,left,right,0.9692230224609376,268006
5,11,FALSE,left,left,0.939457893371582,268006
5,12,FALSE,right,right,1.0361101627349854,268006
5,13,TRUE,right,right,0.6297540664672852,268006
5,14,TRUE,right,right,0.4881069660186768,268006
5,15,FALSE,left,left,0.842069149017334,268006
